Date: 07-19 SEP 2001
Hurricane-3 FELIX
ADV  LAT   LON       TIME     WIND  PR  STAT
  1  13.90  -28.40 09/07/18Z   30  1008 TROPICALDEPRESSION
  2  14.40  -29.50 09/08/00Z   30  1007 TROPICALDEPRESSION
  3  14.80  -31.00 09/08/06Z   30  1007 TROPICALDEPRESSION
  4  15.00  -33.00 09/08/12Z   30  1008 TROPICALDEPRESSION
  5  15.00  -35.10 09/08/18Z   25  1009 TROPICALWAVE
  6  15.00  -37.00 09/09/00Z   25  1009 TROPICALWAVE
  7  15.00  -38.70 09/09/06Z   25  1009 TROPICALWAVE
  8  15.00  -40.20 09/09/12Z   25  1009 TROPICALWAVE
  9  15.00  -41.70 09/09/18Z   25  1009 TROPICALWAVE
 10  15.20  -43.10 09/10/00Z   25  1009 TROPICALWAVE
 11  16.00  -43.70 09/10/06Z   30  1008 TROPICALDEPRESSION
 12  16.50  -44.80 09/10/12Z   30  1008 TROPICALDEPRESSION
 13  16.90  -45.80 09/10/18Z   30  1007 TROPICALDEPRESSION
 14  17.30  -46.80 09/11/00Z   30  1006 TROPICALDEPRESSION
 15  17.80  -47.40 09/11/06Z   30  1004 TROPICALDEPRESSION
 16  18.60  -47.70 09/11/12Z   35  1003 TROPICALSTORM
 17  19.40  -48.00 09/11/18Z   35  1003 TROPICALSTORM
 18  20.20  -48.40 09/12/00Z   40  1000 TROPICALSTORM
 19  21.00  -48.80 09/12/06Z   45   998 TROPICALSTORM
 20  22.00  -48.90 09/12/12Z   55   994 TROPICALSTORM
 21  22.90  -49.00 09/12/18Z   60   993 TROPICALSTORM
 22  23.90  -48.90 09/13/00Z   65   987 HURRICANE-1
 23  24.80  -48.60 09/13/06Z   75   979 HURRICANE-1
 24  25.90  -48.40 09/13/12Z   85   972 HURRICANE-2
 25  27.10  -48.00 09/13/18Z   95   966 HURRICANE-2
 26  28.20  -47.20 09/14/00Z  100   962 HURRICANE-3
 27  29.30  -46.60 09/14/06Z  100   962 HURRICANE-3
 28  30.10  -45.50 09/14/12Z   95   966 HURRICANE-2
 29  30.90  -44.30 09/14/18Z   90   970 HURRICANE-2
 30  31.20  -42.80 09/15/00Z   90   970 HURRICANE-2
 31  31.50  -41.40 09/15/06Z   90   970 HURRICANE-2
 32  31.70  -39.50 09/15/12Z   90   970 HURRICANE-2
 33  32.10  -37.60 09/15/18Z   85   975 HURRICANE-2
 34  32.10  -36.00 09/16/00Z   85   975 HURRICANE-2
 35  32.60  -34.80 09/16/06Z   80   976 HURRICANE-1
 36  33.40  -33.30 09/16/12Z   75   977 HURRICANE-1
 37  34.30  -32.40 09/16/18Z   70   979 HURRICANE-1
 38  35.10  -32.00 09/17/00Z   70   981 HURRICANE-1
 39  35.40  -31.70 09/17/06Z   65   983 HURRICANE-1
 40  35.30  -31.50 09/17/12Z   60   985 TROPICALSTORM
 41  35.20  -31.80 09/17/18Z   55   990 TROPICALSTORM
 42  35.00  -32.00 09/18/00Z   45   995 TROPICALSTORM
 43  34.80  -32.00 09/18/06Z   40   998 TROPICALSTORM
 44  34.70  -31.90 09/18/12Z   35  1001 TROPICALSTORM
 45  34.70  -31.70 09/18/18Z   30  1002 TROPICALDEPRESSION
 46  34.60  -31.60 09/19/00Z   25  1002 TROPICALDEPRESSION
