0.30079,0.17409,0.13793,0.97754
0.30709,0.17574,0.17241,0.97754
0.31181,0.17327,0.17241,0.97754
0.31339,0.16667,0.17241,0.97754
0.30709,0.16254,0.17241,0.97754
0.31024,0.15594,0.2069,0.97852
0.31811,0.15182,0.24138,0.97852
0.32283,0.15182,0.24138,0.97949
0.32756,0.15264,0.27586,0.97754
0.33858,0.15347,0.27586,0.97949
0.34488,0.15347,0.27586,0.97949
0.35906,0.15594,0.27586,0.97949
0.36535,0.15924,0.27586,0.97852
0.37165,0.16254,0.13793,0.98145
0.38268,0.17079,0.068966,0.98535
0.39055,0.17904,0.068966,0.9873
0.4063,0.18729,0.068966,0.99023
0.35851,0.15587,0.27586,0.97949
0.37174,0.1626,0.13775,0.98147
0.30722,0.16227,0.17385,0.97758
0.31664,0.15258,0.23495,0.97852
0.38529,0.17445,0.088167,0.98567
0.30135,0.17376,0.13947,0.97754
0.31128,0.16529,0.17241,0.97754
0.30953,0.16808,0.17241,0.97754
0.3119,0.1729,0.17241,0.97754
0.35453,0.15515,0.27586,0.97949
0.30339,0.17477,0.15219,0.97754
0.34758,0.15455,0.27586,0.97949
0.40321,0.18508,0.075121,0.98945
0.405,0.18661,0.068966,0.98999
0.31319,0.16748,0.17241,0.97754
0.30949,0.16412,0.17241,0.97754
0.31147,0.17345,0.17241,0.97754
0.38759,0.17594,0.068966,0.98657
0.33955,0.15358,0.27586,0.97949
0.30441,0.17504,0.15776,0.97754
0.33954,0.15347,0.27586,0.97949
0.30483,0.17515,0.16004,0.97754
0.38767,0.17602,0.068966,0.98659
0.34298,0.15337,0.27586,0.97928
0.31451,0.15454,0.21859,0.97885
0.31095,0.15571,0.20886,0.97857
0.31675,0.15253,0.2354,0.97852
0.32682,0.15258,0.27315,0.97762
0.35747,0.15566,0.27586,0.97949
0.34652,0.15375,0.27586,0.97949
0.35456,0.15515,0.27586,0.97949
0.35137,0.1568,0.27586,0.97815
0.34518,0.16442,0.1536,0.97967
0.39658,0.1822,0.068966,0.98843
0.30499,0.17519,0.16092,0.97754
0.34573,0.15433,0.27586,0.97949
0.39343,0.18055,0.068966,0.98784
0.39024,0.17582,0.10094,0.98616
0.35541,0.1553,0.27586,0.97949
0.30709,0.16254,0.17241,0.97754
0.35754,0.16354,0.14629,0.9805
0.37623,0.16597,0.10929,0.98307
0.32403,0.16591,0.16611,0.97825
0.32039,0.15261,0.2347,0.9793
0.30849,0.17372,0.17241,0.97754
0.30737,0.17559,0.17241,0.97754
0.31221,0.17159,0.17241,0.97754
0.35458,0.1562,0.27586,0.97903
0.31357,0.15419,0.22151,0.97852
0.38775,0.17611,0.068966,0.98661
0.37276,0.16351,0.13388,0.98179
0.39912,0.18217,0.083254,0.98841
0.30709,0.17225,0.17241,0.97754
0.30299,0.17393,0.14482,0.97754
0.31267,0.1677,0.17241,0.97754
0.31056,0.16481,0.17241,0.97754
0.39955,0.18376,0.068966,0.98898
0.30823,0.17354,0.16121,0.97754
0.35578,0.15537,0.27586,0.97949
0.32498,0.15241,0.26645,0.97781
0.31118,0.16985,0.17241,0.97754
0.32229,0.15182,0.24138,0.97938
0.33809,0.15343,0.27586,0.9794
0.30709,0.17152,0.17241,0.97754
0.35977,0.15766,0.27586,0.97878
0.35998,0.15643,0.27586,0.97935
0.30779,0.17357,0.15984,0.97754
0.36001,0.15644,0.27586,0.97934
0.33871,0.15347,0.27586,0.97949
0.35605,0.16508,0.13793,0.98059
0.30999,0.15647,0.20415,0.97844
0.36224,0.15836,0.27586,0.97866
0.34287,0.15347,0.27586,0.97949
0.35294,0.15656,0.27586,0.97897
0.39522,0.17956,0.068966,0.98795
0.3422,0.16782,0.1549,0.97952
0.34411,0.15553,0.27586,0.97797
