0.42677,0.25495,0.13793,0.98535
0.4378,0.26898,0.13793,0.98438
0.44567,0.28383,0.17241,0.98242
0.45512,0.30281,0.24138,0.98047
0.46614,0.32591,0.24138,0.97852
0.48346,0.35149,0.27586,0.97656
0.49449,0.37954,0.27586,0.97461
0.52441,0.41089,0.27586,0.97461
0.55591,0.43894,0.27586,0.97363
0.5874,0.45132,0.27586,0.97461
0.6189,0.44389,0.24138,0.97559
0.64252,0.44307,0.2069,0.97852
0.65827,0.45132,0.2069,0.97754
0.68189,0.45545,0.2069,0.97559
0.72126,0.45545,0.2069,0.97363
0.76063,0.45132,0.17241,0.97168
0.8,0.45132,0.17241,0.96875
0.78425,0.45957,0.17241,0.97266
0.77638,0.4637,0.17241,0.97656
0.7685,0.46782,0.17241,0.98145
0.79388,0.45453,0.17241,0.97027
0.43931,0.27184,0.14458,0.984
0.76403,0.45399,0.17241,0.97273
0.7926,0.4552,0.17241,0.9712
0.78039,0.45132,0.17241,0.97021
0.79807,0.45233,0.17241,0.96923
0.79197,0.45553,0.17241,0.97074
0.65444,0.44931,0.2069,0.97778
0.71011,0.45545,0.2069,0.97419
0.44506,0.28268,0.16974,0.98257
0.70927,0.45545,0.2069,0.97423
0.77345,0.4614,0.17241,0.97566
0.52076,0.40706,0.27586,0.97461
0.77063,0.46671,0.17241,0.98026
0.64805,0.44597,0.2069,0.97817
0.45101,0.29454,0.21136,0.98132
0.77146,0.46627,0.17241,0.97961
0.78841,0.45132,0.17241,0.96961
0.53022,0.41607,0.27586,0.97443
0.78256,0.46046,0.17241,0.9735
0.45643,0.30506,0.24297,0.98029
0.78274,0.45904,0.17241,0.97259
0.77169,0.46615,0.17241,0.97947
0.79829,0.45221,0.17241,0.96931
0.56037,0.4407,0.27586,0.97377
0.43978,0.27483,0.16167,0.98333
0.79122,0.45592,0.17241,0.97093
0.47069,0.33262,0.25043,0.978
0.55712,0.43904,0.2752,0.97367
0.56455,0.44234,0.27586,0.9739
0.47318,0.33629,0.25538,0.97772
0.7703,0.45892,0.17241,0.97468
0.77942,0.45788,0.17241,0.97246
0.56847,0.43917,0.27586,0.97461
0.78084,0.46136,0.17241,0.97435
0.58835,0.4511,0.27482,0.97464
0.52061,0.40691,0.27586,0.97461
0.43279,0.26414,0.14891,0.98442
0.64976,0.44686,0.2069,0.97807
0.68974,0.45338,0.2069,0.97559
0.44392,0.28052,0.16474,0.98286
0.64932,0.44663,0.2069,0.97809
0.51537,0.40142,0.27586,0.97461
0.49243,0.37429,0.27586,0.97497
0.4718,0.33661,0.24826,0.97774
0.60474,0.44723,0.25688,0.97515
0.77297,0.45563,0.17241,0.97219
0.68883,0.45545,0.2069,0.97524
0.70834,0.4546,0.2069,0.97443
0.73033,0.46237,0.18761,0.97886
0.76402,0.45398,0.17241,0.97273
0.7957,0.45357,0.17241,0.97017
0.69204,0.45353,0.2069,0.97544
0.58404,0.44916,0.27586,0.97461
0.46345,0.32027,0.24138,0.97899
0.51512,0.40115,0.27586,0.97461
0.46117,0.31549,0.24138,0.9794
0.76813,0.46777,0.17256,0.98142
0.77967,0.46197,0.17241,0.97547
0.46876,0.32624,0.25798,0.97859
0.67182,0.45369,0.2069,0.97642
0.46142,0.31601,0.24138,0.97935
0.46464,0.32276,0.24138,0.97878
0.48969,0.36052,0.27586,0.97627
0.76939,0.46736,0.17241,0.9809
0.78132,0.46111,0.17241,0.97429
0.47633,0.34519,0.25378,0.97711
0.69676,0.45384,0.2069,0.97515
0.77482,0.46451,0.17241,0.97792
0.68101,0.45517,0.2069,0.97565
0.79417,0.45437,0.17241,0.9702
0.69357,0.45363,0.2069,0.97535
0.72965,0.45457,0.19955,0.97322
0.62532,0.44367,0.23201,0.97638
